react_id,direction,sample_id,Master.Protein.Accessions,bnum,bio_rep,fmol_per_gDW_calib_avg,flux_units,mfa_sampling_ave,mfa_sampling_var,mfa_sampling_lb,mfa_sampling_ub,kapp_per_s
23PDE2pp,fwd,tpi2,cpdB,b4213,B1,1211707.9196966,NA,NA,NA,NA,NA,NA
23PDE2pp,fwd,tpi3,cpdB,b4213,B2,1223950.34323297,NA,NA,NA,NA,NA,NA
23PDE2pp,fwd,tpi2,cpdB,b4213,B2,1359475.21377668,NA,NA,NA,NA,NA,NA
23PDE2pp,fwd,tpi1,cpdB,b4213,B2,1686564.29490809,NA,NA,NA,NA,NA,NA
23PDE2pp,fwd,tpi1,cpdB,b4213,B1,1767015.00959247,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,WT1,cpdB,b4213,B1,537992.734032714,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,WT1,cpdB,b4213,B2,483066.255546866,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,WT2,cpdB,b4213,B1,854982.681604992,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,WT2,cpdB,b4213,B2,612478.276557681,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts2,cpdB,b4213,B2,788423.387218504,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi1,cpdB,b4213,B2,1000260.38911343,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi1,cpdB,b4213,B1,1756632.64128928,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi2,cpdB,b4213,B2,1127858.04674977,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi2,cpdB,b4213,B1,1335082.85130629,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi3,cpdB,b4213,B2,1615812.9968272,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi3,cpdB,b4213,B1,914164.33391935,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi4,cpdB,b4213,B1,1149135.10668158,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi4,cpdB,b4213,B2,1229044.73717544,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi5,cpdB,b4213,B2,1212030.32334876,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi5,cpdB,b4213,B1,1532135.5767741,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts2,cpdB,b4213,B1,739975.771427009,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi6,cpdB,b4213,B1,1221171.13059602,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi6,cpdB,b4213,B2,700767.524929379,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts3,cpdB,b4213,B2,531865.284023171,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts3,cpdB,b4213,B1,745357.420860258,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi1,cpdB,b4213,B1,1767015.00959247,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi7,cpdB,b4213,B1,1019605.75213251,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi7,cpdB,b4213,B2,792874.108505788,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts4,cpdB,b4213,B2,867222.699304152,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts4,cpdB,b4213,B1,1058408.97513435,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi8,cpdB,b4213,B1,1249367.05670863,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pgi8,cpdB,b4213,B2,1946495.8249174,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts1,cpdB,b4213,B2,548868.157000257,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,pts1,cpdB,b4213,B1,788390.723764093,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,sdh3,cpdB,b4213,B2,662625.248449697,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,sdh3,cpdB,b4213,B1,716525.270618271,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,sdh2,cpdB,b4213,B1,652762.86675602,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi2,cpdB,b4213,B2,1359475.21377668,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi2,cpdB,b4213,B1,1211707.9196966,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,sdh2,cpdB,b4213,B2,776305.985868044,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi3,cpdB,b4213,B2,1223950.34323297,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi1,cpdB,b4213,B2,1686564.29490809,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,sdh1,cpdB,b4213,B1,668508.496707199,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,sdh1,cpdB,b4213,B2,790348.106281772,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi4,cpdB,b4213,B2,1160995.98434147,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi4,cpdB,b4213,B1,1038486.63598322,NA,NA,NA,NA,NA,NA
23PDE4pp,fwd,tpi3,cpdB,b4213,B1,1595898.25352009,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,WT1,cpdB,b4213,B1,537992.734032714,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,WT1,cpdB,b4213,B2,483066.255546866,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,WT2,cpdB,b4213,B1,854982.681604992,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,WT2,cpdB,b4213,B2,612478.276557681,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi5,cpdB,b4213,B1,1532135.5767741,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts2,cpdB,b4213,B1,739975.771427009,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi1,cpdB,b4213,B2,1000260.38911343,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi1,cpdB,b4213,B1,1756632.64128928,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi2,cpdB,b4213,B2,1127858.04674977,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi2,cpdB,b4213,B1,1335082.85130629,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi3,cpdB,b4213,B2,1615812.9968272,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi3,cpdB,b4213,B1,914164.33391935,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi4,cpdB,b4213,B1,1149135.10668158,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi4,cpdB,b4213,B2,1229044.73717544,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi5,cpdB,b4213,B2,1212030.32334876,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts2,cpdB,b4213,B2,788423.387218504,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi6,cpdB,b4213,B1,1221171.13059602,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi6,cpdB,b4213,B2,700767.524929379,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts3,cpdB,b4213,B2,531865.284023171,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts3,cpdB,b4213,B1,745357.420860258,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi1,cpdB,b4213,B2,1686564.29490809,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi7,cpdB,b4213,B1,1019605.75213251,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi7,cpdB,b4213,B2,792874.108505788,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts4,cpdB,b4213,B2,867222.699304152,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi8,cpdB,b4213,B1,1249367.05670863,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pgi8,cpdB,b4213,B2,1946495.8249174,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts1,cpdB,b4213,B2,548868.157000257,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts1,cpdB,b4213,B1,788390.723764093,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi4,cpdB,b4213,B2,1160995.98434147,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi2,cpdB,b4213,B2,1359475.21377668,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,sdh2,cpdB,b4213,B1,652762.86675602,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,sdh3,cpdB,b4213,B2,662625.248449697,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,sdh3,cpdB,b4213,B1,716525.270618271,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi1,cpdB,b4213,B1,1767015.00959247,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,sdh2,cpdB,b4213,B2,776305.985868044,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,sdh1,cpdB,b4213,B2,790348.106281772,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi2,cpdB,b4213,B1,1211707.9196966,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,sdh1,cpdB,b4213,B1,668508.496707199,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,pts4,cpdB,b4213,B1,1058408.97513435,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi4,cpdB,b4213,B1,1038486.63598322,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi3,cpdB,b4213,B2,1223950.34323297,NA,NA,NA,NA,NA,NA
23PDE7pp,fwd,tpi3,cpdB,b4213,B1,1595898.25352009,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,WT1,cpdB,b4213,B1,537992.734032714,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,WT1,cpdB,b4213,B2,483066.255546866,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,WT2,cpdB,b4213,B1,854982.681604992,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,WT2,cpdB,b4213,B2,612478.276557681,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi5,cpdB,b4213,B2,1212030.32334876,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi1,cpdB,b4213,B2,1000260.38911343,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi1,cpdB,b4213,B1,1756632.64128928,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi2,cpdB,b4213,B2,1127858.04674977,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi2,cpdB,b4213,B1,1335082.85130629,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi3,cpdB,b4213,B2,1615812.9968272,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi3,cpdB,b4213,B1,914164.33391935,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi4,cpdB,b4213,B1,1149135.10668158,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi4,cpdB,b4213,B2,1229044.73717544,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi4,cpdB,b4213,B1,1038486.63598322,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi4,cpdB,b4213,B2,1160995.98434147,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi5,cpdB,b4213,B1,1532135.5767741,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts2,cpdB,b4213,B1,739975.771427009,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts2,cpdB,b4213,B2,788423.387218504,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi6,cpdB,b4213,B1,1221171.13059602,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi6,cpdB,b4213,B2,700767.524929379,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts3,cpdB,b4213,B2,531865.284023171,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts3,cpdB,b4213,B1,745357.420860258,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi7,cpdB,b4213,B1,1019605.75213251,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi7,cpdB,b4213,B2,792874.108505788,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi8,cpdB,b4213,B1,1249367.05670863,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pgi8,cpdB,b4213,B2,1946495.8249174,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts4,cpdB,b4213,B2,867222.699304152,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts4,cpdB,b4213,B1,1058408.97513435,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts1,cpdB,b4213,B2,548868.157000257,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,pts1,cpdB,b4213,B1,788390.723764093,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,sdh3,cpdB,b4213,B2,662625.248449697,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,sdh3,cpdB,b4213,B1,716525.270618271,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,sdh2,cpdB,b4213,B2,776305.985868044,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,sdh2,cpdB,b4213,B1,652762.86675602,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,sdh1,cpdB,b4213,B2,790348.106281772,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi2,cpdB,b4213,B1,1211707.9196966,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,sdh1,cpdB,b4213,B1,668508.496707199,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi3,cpdB,b4213,B1,1595898.25352009,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi2,cpdB,b4213,B2,1359475.21377668,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi1,cpdB,b4213,B1,1767015.00959247,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi3,cpdB,b4213,B2,1223950.34323297,NA,NA,NA,NA,NA,NA
23PDE9pp,fwd,tpi1,cpdB,b4213,B2,1686564.29490809,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,WT1,aas,b2836,B1,552697.850600437,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,WT1,aas,b2836,B2,668811.991761053,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi4,aas,b2836,B1,713486.257703364,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi4,aas,b2836,B2,442064.404151421,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,WT2,aas,b2836,B2,764783.680884617,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,WT2,aas,b2836,B1,681372.367498522,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi5,aas,b2836,B2,815605.659830899,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi1,aas,b2836,B1,1266231.06690914,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi1,aas,b2836,B2,627209.421133537,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi6,aas,b2836,B2,330422.350249943,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi6,aas,b2836,B1,650816.942465669,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi2,aas,b2836,B2,668816.63039869,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi2,aas,b2836,B1,694625.363389266,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi7,aas,b2836,B2,524540.282913955,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi7,aas,b2836,B1,571317.334926996,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi3,aas,b2836,B2,672838.314571004,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi3,aas,b2836,B1,354951.198037966,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,sdh1,aas,b2836,B2,742872.876308871,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,sdh1,aas,b2836,B1,724930.08306443,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts1,aas,b2836,B1,800507.779293748,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts1,aas,b2836,B2,856340.782803735,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi5,aas,b2836,B1,487309.806253077,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts2,aas,b2836,B1,517555.455278822,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts2,aas,b2836,B2,553526.608916843,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts4,aas,b2836,B2,825388.128761462,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts3,aas,b2836,B1,931762.00687028,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts4,aas,b2836,B1,1060558.33184137,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi2,aas,b2836,B1,390017.417563531,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi8,aas,b2836,B2,615655.049338967,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pgi8,aas,b2836,B1,425339.189607316,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,sdh2,aas,b2836,B2,949160.565018381,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,sdh2,aas,b2836,B1,568693.025456519,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi2,aas,b2836,B2,615836.47230697,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,pts3,aas,b2836,B2,733092.163189219,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi3,aas,b2836,B1,826195.0462128,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi3,aas,b2836,B2,414160.217370013,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi1,aas,b2836,B2,826374.439982083,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,sdh3,aas,b2836,B2,619484.036412183,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi4,aas,b2836,B2,705639.008608016,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi1,aas,b2836,B1,1178923.98267142,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,sdh3,aas,b2836,B1,605586.822225739,NA,NA,NA,NA,NA,NA
2AGPEAT120,fwd,tpi4,aas,b2836,B1,446798.793354589,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,WT1,aas,b2836,B1,552697.850600437,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,WT1,aas,b2836,B2,668811.991761053,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi4,aas,b2836,B1,713486.257703364,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi4,aas,b2836,B2,442064.404151421,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts1,aas,b2836,B2,856340.782803735,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,WT2,aas,b2836,B2,764783.680884617,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,WT2,aas,b2836,B1,681372.367498522,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi5,aas,b2836,B1,487309.806253077,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi5,aas,b2836,B2,815605.659830899,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts2,aas,b2836,B1,517555.455278822,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts2,aas,b2836,B2,553526.608916843,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi1,aas,b2836,B1,1266231.06690914,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi1,aas,b2836,B2,627209.421133537,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi6,aas,b2836,B2,330422.350249943,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi6,aas,b2836,B1,650816.942465669,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts3,aas,b2836,B2,733092.163189219,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts3,aas,b2836,B1,931762.00687028,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi2,aas,b2836,B2,668816.63039869,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi2,aas,b2836,B1,694625.363389266,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi7,aas,b2836,B2,524540.282913955,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi7,aas,b2836,B1,571317.334926996,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi3,aas,b2836,B2,672838.314571004,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi3,aas,b2836,B1,354951.198037966,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,sdh1,aas,b2836,B2,742872.876308871,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts1,aas,b2836,B1,800507.779293748,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts4,aas,b2836,B1,1060558.33184137,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pts4,aas,b2836,B2,825388.128761462,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi8,aas,b2836,B2,615655.049338967,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,pgi8,aas,b2836,B1,425339.189607316,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,sdh1,aas,b2836,B1,724930.08306443,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,sdh2,aas,b2836,B1,568693.025456519,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,sdh3,aas,b2836,B1,605586.822225739,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi3,aas,b2836,B2,414160.217370013,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi1,aas,b2836,B1,1178923.98267142,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,sdh2,aas,b2836,B2,949160.565018381,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi4,aas,b2836,B1,446798.793354589,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi2,aas,b2836,B2,615836.47230697,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi2,aas,b2836,B1,390017.417563531,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi1,aas,b2836,B2,826374.439982083,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi4,aas,b2836,B2,705639.008608016,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,sdh3,aas,b2836,B2,619484.036412183,NA,NA,NA,NA,NA,NA
2AGPEAT140,fwd,tpi3,aas,b2836,B1,826195.0462128,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,WT1,aas,b2836,B1,552697.850600437,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,WT1,aas,b2836,B2,668811.991761053,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi4,aas,b2836,B1,713486.257703364,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi4,aas,b2836,B2,442064.404151421,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts1,aas,b2836,B1,800507.779293748,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,WT2,aas,b2836,B2,764783.680884617,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,WT2,aas,b2836,B1,681372.367498522,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi5,aas,b2836,B1,487309.806253077,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi5,aas,b2836,B2,815605.659830899,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts2,aas,b2836,B1,517555.455278822,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts2,aas,b2836,B2,553526.608916843,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi1,aas,b2836,B1,1266231.06690914,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi1,aas,b2836,B2,627209.421133537,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi6,aas,b2836,B2,330422.350249943,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi6,aas,b2836,B1,650816.942465669,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi2,aas,b2836,B2,668816.63039869,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi2,aas,b2836,B1,694625.363389266,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi3,aas,b2836,B2,672838.314571004,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi3,aas,b2836,B1,354951.198037966,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts1,aas,b2836,B2,856340.782803735,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi7,aas,b2836,B2,524540.282913955,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts4,aas,b2836,B2,825388.128761462,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts3,aas,b2836,B2,733092.163189219,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts3,aas,b2836,B1,931762.00687028,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi8,aas,b2836,B2,615655.049338967,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi7,aas,b2836,B1,571317.334926996,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pts4,aas,b2836,B1,1060558.33184137,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,pgi8,aas,b2836,B1,425339.189607316,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi3,aas,b2836,B2,414160.217370013,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,sdh2,aas,b2836,B2,949160.565018381,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,sdh3,aas,b2836,B1,605586.822225739,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi2,aas,b2836,B2,615836.47230697,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,sdh2,aas,b2836,B1,568693.025456519,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,sdh1,aas,b2836,B1,724930.08306443,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,sdh3,aas,b2836,B2,619484.036412183,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi2,aas,b2836,B1,390017.417563531,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,sdh1,aas,b2836,B2,742872.876308871,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi4,aas,b2836,B2,705639.008608016,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi3,aas,b2836,B1,826195.0462128,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi4,aas,b2836,B1,446798.793354589,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi1,aas,b2836,B1,1178923.98267142,NA,NA,NA,NA,NA,NA
2AGPEAT141,fwd,tpi1,aas,b2836,B2,826374.439982083,NA,NA,NA,NA,NA,NA
2AGPEAT160,fwd,WT1,aas,b2836,B1,552697.850600437,NA,NA,NA,NA,NA,NA
2AGPEAT160,fwd,WT1,aas,b2836,B2,668811.991761053,NA,NA,NA,NA,NA,NA
